'-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.4850000000000004', '-0.5000000000000003', '-0.4700000000000003', '-0.39500000000000024', '0.010000000000000026', '0.14499999999999982', '0.09999999999999985', '0.11499999999999994', '0.025000000000000026', '0.18999999999999995', '0.17499999999999988', '0.15999999999999973', '0.1449999999999999', '0.054999999999999966', '0.0400000000000001', '0.21999999999999997', '0.26499999999999996', '0.12999999999999987', '0.17500000000000002', '0.14499999999999988', '-0.004999999999999995', '0.21999999999999997', '0.11499999999999994', '0.05500000000000006', '0.11499999999999999', '0.19000000000000003', '0.09999999999999973', '0.175', '0.23500000000000001', '0.06999999999999992', '0.08499999999999996', '0.1899999999999998', '0.15999999999999986', '0.22000000000000008', '0.175', '0.11499999999999982', '0.07000000000000006', '0.22000000000000003', '0.14500000000000005', '0.14499999999999993', '0.17499999999999993', '0.1749999999999999', '0.03999999999999972', '0.29500000000000004', '0.08499999999999976', '0.06999999999999998', '0.05500000000000005', '0.23500000000000004', '0.17499999999999988', '0.2800000000000001', '0.17499999999999988', '0.11499999999999982', '0.11499999999999991', '0.15999999999999995', '0.0999999999999999', '0.14499999999999974', '0.14499999999999993', '0.11499999999999982', '0.1599999999999999', '0.11499999999999994', '0.2950000000000001', '0.11499999999999974', '0.28', '0.18999999999999995', '0.19', '0.25', '0.1749999999999999', '0.08499999999999974', '0.14499999999999977', '0.15999999999999995', '0.2800000000000001', '0.14499999999999985', '0.22000000000000003', '0.1', '0.20499999999999993', '0.16', '0.1599999999999998', '0.14499999999999988', '0.03999999999999998', '0.19', '0.06999999999999974', '0.09999999999999999', '0.04000000000000003', '0.12999999999999995', '0.08499999999999976', '0.024999999999999814', '0.12999999999999987', '0.4150000000000002', '0.23500000000000001', '0.235', '0.08500000000000005', '0.20499999999999985', '0.11499999999999959', '0.11499999999999974', '0.25', '0.11499999999999987', '0.09999999999999978', '0.295', '0.29500000000000004', '0.2800000000000001', '0.15999999999999992', '0.12999999999999975', '0.18999999999999984', '0.055', '0.06999999999999984', '0.17499999999999988', '0.08499999999999994', '0.20499999999999993', '0.26499999999999996', '0.09999999999999977', '0.14499999999999988', '0.08499999999999976', '0.26500000000000007', '0.18999999999999997', '0.040000000000000036', '0.235', '0.12999999999999975', '0.23499999999999996', '0.20499999999999996', '0.08499999999999991', '0.2049999999999999', '0.14499999999999977', '0.20500000000000002', '0.08499999999999999', '0.20500000000000002', '0.20499999999999988', '0.15999999999999986', '0.21999999999999983', '0.2950000000000001', '0.3250000000000001', '0.1599999999999999', '0.11499999999999992', '0.05499999999999987', '0.08500000000000008', '0.14499999999999993', '0.055000000000000056', '0.08499999999999988', '0.08499999999999981', '0.205', '0.25', '0.17499999999999988', '0.05500000000000005', '0.1599999999999999', '0.18999999999999992', '0.01000000000000002', '0.2800000000000001', '0.2950000000000001', '0.1149999999999998', '0.145', '0.1299999999999999', '0.15999999999999984', '0.024999999999999904', '0.07000000000000006', '0.04000000000000003', '0.1599999999999998', '0.19000000000000003', '0.05500000000000012', '0.024999999999999994', '0.05500000000000002', '0.23500000000000004', '0.23499999999999996', '0.265', '0.08500000000000002', '0.12999999999999987', '0.15999999999999986', '0.1299999999999998', '0.09999999999999977', '0.18999999999999997', '0.1449999999999999', '0.17499999999999996', '0.265', '0.17499999999999996', '0.26500000000000007', '0.18999999999999986', '0.3250000000000001', '0.11499999999999994', '0.1899999999999999', '0.20499999999999993', '0.17500000000000004', '0.12999999999999992', '0.15999999999999984', '0.18999999999999995', '0.20500000000000002', '0.12999999999999973', '0.235', '0.1449999999999999', '0.06999999999999999', '0.11499999999999977', '0.07000000000000002', '0.055', '0.12999999999999978', '0.25000000000000006', '0.024999999999999974', '0.23500000000000004', '0.14499999999999988', '0.29500000000000004', '0.08499999999999977', '0.17499999999999996', '0.295', '0.1299999999999999', '0.14499999999999996', '0.18999999999999995', '0.09999999999999985', '0.23500000000000001', '0.18999999999999995', '0.175', '0.08499999999999991', '0.12999999999999992', '0.17499999999999993', '0.17499999999999993', '0.15999999999999992', '0.22', '0.32500000000000007', '0.21999999999999992', '0.11499999999999978', '0.22', '0.14499999999999993', '0.08499999999999999', '0.19', '0.03999999999999986', '0.20499999999999996', '0.09999999999999976', '0.08499999999999985', '0.20499999999999996', '0.26500000000000007', '0.17500000000000007', '0.14499999999999985', '0.09999999999999967', '0.1899999999999999', '0.08499999999999984', '0.055000000000000035', '0.08499999999999994', '0.12999999999999992', '-0.020000000000000025', '0.05500000000000002', '0.23500000000000004', '0.25000000000000006', '0.09999999999999996', '0.20499999999999996', '0.22000000000000003', '0.25', '0.235', '0.18999999999999995', '0.25', '0.08499999999999984', '0.1299999999999999', '0.31000000000000005', '0.1299999999999998', '0.12999999999999984', '0.17499999999999996', '0.1599999999999999', '0.265', '0.31000000000000005', '0.20499999999999993', '0.07000000000000002', '0.15999999999999995', '0.205', '0.11499999999999982', '0.05500000000000008', '0.15999999999999978', '0.20500000000000002', '0.05499999999999999', '0.15999999999999998', '0.17499999999999982', '0.1299999999999999', '0.18999999999999997', '0.11499999999999974', '0.15999999999999995', '0.0999999999999999', '0.05500000000000003', '0.14499999999999985', '0.12999999999999978', '0.265', '0.20499999999999996', '0.08499999999999998', '0.13', '0.12999999999999998', '0.2049999999999999', '0.3100000000000001', '0.17499999999999996', '0.05500000000000001', '0.26500000000000007', '0.15999999999999973', '0.18999999999999997', '0.26500000000000007', '0.1449999999999999', '0.22', '0.19000000000000003', '0.05499999999999994', '0.1899999999999999', '0.23499999999999996', '0.12999999999999987', '0.22000000000000003', '0.24999999999999994', '0.11499999999999982', '0.11499999999999981', '0.3250000000000002', '0.29500000000000004', '0.22', '0.08500000000000005', '0.1749999999999999', '0.11499999999999962', '0.08499999999999992', '0.1449999999999999', '0.18999999999999995', '0.23500000000000007', '0.05499999999999994', '0.09999999999999985', '-0.019999999999999993', '0.1149999999999998', '0.10000000000000003', '0.15999999999999995', '0.1599999999999999', '0.09999999999999994', '0.08499999999999976', '0.14499999999999988', '0.18999999999999997', '0.09999999999999983', '0.2800000000000001', '0.15999999999999986', '0.23500000000000004', '0.23500000000000004', '0.20499999999999985', '0.22000000000000006', '0.295', '0.20499999999999996', '0.15999999999999986', '0.08499999999999994', '0.09999999999999983', '0.14499999999999985', '0.024999999999999994', '0.05499999999999988', '0.26500000000000007', '0.1749999999999999', '0.12999999999999995', '0.18999999999999997', '0.20499999999999996', '0.15999999999999992', '0.09999999999999985', '0.08499999999999985', '-0.049999999999999906', '0.15999999999999986', '0.14499999999999996', '0.3250000000000001', '0.23500000000000004', '0.20500000000000013', '0.04000000000000003', '0.1449999999999999', '0.12999999999999987', '0.20499999999999996', '0.15999999999999986', '0.20499999999999996', '0.1299999999999999', '0.0999999999999999', '0.23499999999999993', '0.05500000000000001', '0.11499999999999994', '0.235', '0.22000000000000008', '0.14499999999999974', '0.05500000000000006', '0.18999999999999986', '0.20499999999999996', '0.175', '0.205', '0.19000000000000003', '0.22000000000000006', '0.09999999999999985', '0.0999999999999999', '0.18999999999999984', '0.1299999999999999', '0.15999999999999995', '0.20499999999999996', '0.14499999999999996', '0.19', '0.205', '0.22', '0.1599999999999997', '0.2649999999999999', '0.14499999999999985', '0.19000000000000003', '0.11499999999999978', '0.22000000000000003', '0.1749999999999997', '0.11499999999999985', '0.09999999999999971', '0.09999999999999971', '0.18999999999999997', '0.175', '0.18999999999999997', '0.175', '0.23500000000000001', '0.28', '0.11499999999999967', '0.1599999999999999', '0.08499999999999976', '0.11500000000000005', '0.08499999999999999', '0.0549999999999998', '0.05500000000000003', '0.0999999999999999', '0.025000000000000015', '0.09999999999999985', '0.23499999999999996', '0.11499999999999994', '0.21999999999999995', '0.35500000000000015', '-0.004999999999999963', '0.19000000000000006', '0.04000000000000008', '0.08500000000000006', '0.17499999999999977', '0.25000000000000006', '0.09999999999999966', '0.175', '0.20499999999999996', '0.2199999999999999', '0.09999999999999996', '0.1149999999999998', '0.18999999999999984', '0.09999999999999994', '0.024999999999999974', '0.21999999999999997', '0.08499999999999971', '0.145', '0.11499999999999981', '0.1299999999999999', '0.12999999999999978', '0.20500000000000004', '0.1599999999999998', '0.17499999999999988', '0.05499999999999977', '0.4000000000000002', '0.039999999999999994', '0.09999999999999984', '0.18999999999999997', '0.23500000000000004', '0.09999999999999974', '0.17499999999999993', '0.12999999999999987', '0.17500000000000002', '0.235', '0.25000000000000006', '0.19000000000000006', '0.19', '0.22', '0.040000000000000084', '0.0999999999999999', '0.09999999999999984', '0.31000000000000005', '0.3100000000000001', '0.19000000000000003', '0.09999999999999973', '0.15999999999999998', '0.20499999999999993', '0.06999999999999992', '0.08499999999999994', '0.3550000000000001', '0.08499999999999978', '0.205', '0.14499999999999988', '0.0400000000000001', '0.15999999999999995', '0.12999999999999987', '0.20500000000000002', '0.08499999999999998', '0.235', '0.18999999999999986', '0.17500000000000002', '0.14499999999999985', '0.08499999999999965', '0.18999999999999992', '0.08499999999999971', '0.039999999999999994', '0.1299999999999998', '0.295', '0.06999999999999992', '0.2199999999999999', '0.055000000000000014', '0.295', '0.12999999999999984', '0.1149999999999997', '0.17499999999999993', '0.2800000000000001', '0.145', '0.12999999999999998', '0.1449999999999999', '0.08499999999999996', '0.0999999999999997', '0.11499999999999987', '0.21999999999999995'
'-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.5000000000000003', '-0.4700000000000003', '-0.4550000000000003', '-0.4550000000000003', '0.6100000000000003', '0.5800000000000003', '0.6850000000000004', '0.6550000000000004', '0.7150000000000004', '0.5950000000000003', '0.5650000000000003', '0.6700000000000004', '0.7150000000000004', '0.6700000000000004', '0.6250000000000003', '0.6100000000000003', '0.7600000000000005', '0.7150000000000004', '0.5950000000000003', '0.6700000000000004', '0.6400000000000003', '0.5950000000000003', '0.6550000000000004', '0.7150000000000004', '0.6700000000000004', '0.7000000000000004', '0.7150000000000004', '0.8200000000000005', '0.7450000000000004', '0.7900000000000005', '0.6550000000000004', '0.7000000000000004', '0.6550000000000004', '0.7150000000000004', '0.7600000000000005', '0.6700000000000004', '0.5950000000000003', '0.6100000000000003', '0.6850000000000004', '0.7300000000000004', '0.7450000000000004', '0.7150000000000004', '0.6250000000000003', '0.6850000000000004', '0.6550000000000004', '0.5350000000000003', '0.6550000000000004', '0.6100000000000003', '0.7150000000000004', '0.5800000000000003', '0.6550000000000005', '0.6250000000000003', '0.7150000000000004', '0.7000000000000004', '0.6250000000000003', '0.7150000000000004', '0.7000000000000004', '0.6700000000000004', '0.7000000000000004', '0.6100000000000003', '0.6100000000000003', '0.5950000000000004', '0.7000000000000004', '0.6850000000000004', '0.6550000000000004', '0.6850000000000004', '0.6700000000000004', '0.6550000000000004', '0.7450000000000004', '0.5950000000000003', '0.7300000000000004', '0.7000000000000004', '0.6550000000000004', '0.7300000000000004', '0.7750000000000005', '0.6550000000000004', '0.6850000000000005', '0.6850000000000004', '0.7750000000000005', '0.7600000000000005', '0.6550000000000004', '0.6250000000000003', '0.6550000000000004', '0.6850000000000004', '0.6400000000000003', '0.6700000000000004', '0.6850000000000004', '0.7000000000000004', '0.7750000000000005', '0.7900000000000005', '0.6850000000000004', '0.6700000000000004', '0.6400000000000003', '0.6100000000000003', '0.7000000000000004', '0.7300000000000004', '0.7150000000000004', '0.6550000000000004', '0.7150000000000004', '0.7150000000000004', '0.7600000000000005', '0.6700000000000004', '0.6850000000000004', '0.7300000000000004', '0.7300000000000004', '0.6850000000000004', '0.6850000000000004', '0.6250000000000003', '0.6850000000000004', '0.6400000000000003', '0.7300000000000004', '0.7450000000000004', '0.6250000000000003', '0.6250000000000003', '0.7300000000000004', '0.7600000000000005', '0.7300000000000004', '0.7300000000000004', '0.7750000000000005', '0.7000000000000004', '0.7150000000000004', '0.6250000000000003', '0.7750000000000005', '0.7300000000000004', '0.5350000000000003', '0.5800000000000003', '0.7900000000000005', '0.7000000000000004', '0.8050000000000005', '0.6550000000000004', '0.7450000000000004', '0.6400000000000003', '0.7000000000000004', '0.6100000000000003', '0.7600000000000005', '0.7300000000000004', '0.7150000000000004', '0.7300000000000004', '0.6700000000000004', '0.6700000000000004', '0.7600000000000005', '0.7150000000000004', '0.6250000000000003', '0.6400000000000003', '0.7150000000000004', '0.7000000000000004', '0.7150000000000004', '0.6400000000000003', '0.6550000000000004', '0.6700000000000004', '0.5500000000000003', '0.6850000000000004', '0.6100000000000003', '0.5200000000000002', '0.7300000000000004', '0.6550000000000004', '0.6700000000000004', '0.7300000000000004', '0.7300000000000004', '0.6550000000000004', '0.5950000000000003', '0.6550000000000004', '0.6400000000000003', '0.7150000000000004', '0.6250000000000003', '0.7450000000000004', '0.7300000000000004', '0.7000000000000004', '0.7150000000000004', '0.6550000000000004', '0.7450000000000004', '0.6850000000000004', '0.5950000000000003', '0.6850000000000004', '0.7900000000000005', '0.6850000000000004', '0.5800000000000003', '0.6400000000000003', '0.6400000000000003', '0.6550000000000004', '0.6100000000000003', '0.7300000000000004', '0.6100000000000003', '0.6700000000000004', '0.5500000000000003', '0.6550000000000004', '0.5950000000000003', '0.6850000000000004', '0.5500000000000003', '0.7600000000000005', '0.5500000000000003', '0.5950000000000003', '0.6100000000000003', '0.7150000000000004', '0.6400000000000003', '0.6250000000000003', '0.6850000000000004', '0.6550000000000004', '0.7450000000000004', '0.5950000000000003', '0.6850000000000004', '0.6850000000000004', '0.49000000000000027', '0.5800000000000004', '0.6850000000000004', '0.6250000000000003', '0.7450000000000004', '0.7150000000000004', '0.6400000000000003', '0.7000000000000004', '0.7150000000000004', '0.7150000000000004', '0.6250000000000003', '0.6550000000000004', '0.6850000000000004', '0.6550000000000004', '0.7600000000000005', '0.6550000000000005', '0.6250000000000003', '0.5950000000000003', '0.7150000000000004', '0.7000000000000004', '0.5950000000000003', '0.6850000000000004', '0.7150000000000004', '0.6550000000000004', '0.7150000000000005', '0.5800000000000003', '0.7600000000000005', '0.6850000000000004', '0.5800000000000003', '0.6850000000000004', '0.6550000000000004', '0.6850000000000004', '0.7000000000000004', '0.7300000000000004', '0.7150000000000004', '0.7000000000000004', '0.6850000000000004', '0.6700000000000004', '0.7000000000000004', '0.7000000000000004', '0.8050000000000005', '0.6250000000000003', '0.7750000000000005', '0.7150000000000004', '0.7150000000000004', '0.7750000000000005', '0.6550000000000004', '0.6850000000000004', '0.7600000000000005', '0.7150000000000004', '0.6850000000000004', '0.6850000000000004', '0.6700000000000004', '0.5050000000000002', '0.7450000000000004', '0.6700000000000004', '0.7750000000000005', '0.7000000000000004', '0.6700000000000004', '0.6700000000000004', '0.7450000000000004', '0.7900000000000005', '0.7150000000000004', '0.6550000000000004', '0.6700000000000004', '0.6400000000000003', '0.7000000000000004', '0.7150000000000004', '0.6100000000000003', '0.7150000000000004', '0.6700000000000004', '0.6550000000000004', '0.5650000000000003', '0.5500000000000003', '0.5800000000000003', '0.7300000000000004', '0.7450000000000004', '0.5800000000000003', '0.6100000000000003', '0.7300000000000004', '0.8050000000000005', '0.7000000000000004', '0.7300000000000004', '0.7150000000000004', '0.5050000000000002', '0.7600000000000005', '0.6100000000000003', '0.6550000000000004', '0.7750000000000005', '0.7450000000000004', '0.7300000000000004', '0.6100000000000003', '0.6850000000000004', '0.6550000000000004', '0.7150000000000004', '0.7000000000000004', '0.5800000000000003', '0.7000000000000004', '0.7600000000000005', '0.5200000000000002', '0.6250000000000003', '0.7150000000000004', '0.7450000000000004', '0.6700000000000004', '0.6700000000000004', '0.5800000000000004', '0.5200000000000002', '0.7300000000000004', '0.6850000000000004', '0.6250000000000003', '0.6100000000000003', '0.5950000000000003', '0.6550000000000004', '0.7000000000000004', '0.7000000000000004', '0.6850000000000004', '0.7300000000000004', '0.7300000000000004', '0.5500000000000003', '0.6100000000000003', '0.7150000000000004', '0.6850000000000005', '0.7600000000000005', '0.7150000000000004', '0.6700000000000004', '0.7300000000000004', '0.6700000000000004', '0.6250000000000003', '0.6100000000000003', '0.6100000000000003', '0.6850000000000004', '0.7450000000000004', '0.6400000000000003', '0.6550000000000004', '0.7150000000000005', '0.7150000000000004', '0.5950000000000003', '0.6400000000000003', '0.7750000000000005', '0.6850000000000004', '0.5950000000000003', '0.5650000000000003', '0.7750000000000005', '0.6550000000000004', '0.7600000000000005', '0.7450000000000004', '0.6700000000000004', '0.7150000000000004', '0.7000000000000004', '0.6850000000000004', '0.6400000000000003', '0.6550000000000004', '0.6850000000000004', '0.6100000000000003', '0.6850000000000004', '0.6850000000000004', '0.7150000000000004', '0.7150000000000004', '0.6250000000000003', '0.6250000000000003', '0.6250000000000003', '0.7000000000000004', '0.6400000000000003', '0.6400000000000003', '0.7000000000000004', '0.7750000000000005', '0.6700000000000004', '0.6850000000000004', '0.6400000000000003', '0.6400000000000003', '0.7300000000000004', '0.5950000000000003', '0.6700000000000004', '0.7600000000000005', '0.7000000000000004', '0.7000000000000004', '0.7000000000000004', '0.6550000000000004', '0.6850000000000004', '0.7000000000000004', '0.6550000000000004', '0.7300000000000004', '0.6400000000000003', '0.5950000000000003', '0.6250000000000003', '0.6400000000000003', '0.6400000000000003', '0.6250000000000003', '0.6550000000000004', '0.6850000000000004', '0.6400000000000003', '0.7150000000000004', '0.6700000000000004', '0.6250000000000003', '0.6550000000000004', '0.6550000000000004', '0.7000000000000004', '0.6550000000000004', '0.6550000000000004', '0.7150000000000004', '0.5350000000000003', '0.5500000000000003', '0.6250000000000003', '0.7300000000000004', '0.7000000000000004', '0.7600000000000005', '0.5350000000000003', '0.7900000000000005', '0.6400000000000003', '0.5500000000000003', '0.6700000000000004', '0.6550000000000004', '0.6700000000000004', '0.6250000000000003', '0.6400000000000003', '0.7150000000000004', '0.7300000000000004', '0.7000000000000004', '0.6700000000000004', '0.7000000000000004', '0.6850000000000004', '0.5800000000000003', '0.6850000000000004', '0.7450000000000004', '0.7450000000000004', '0.7000000000000004', '0.7300000000000004', '0.6700000000000004', '0.7150000000000004', '0.5950000000000003', '0.6850000000000004', '0.6700000000000004', '0.5500000000000003', '0.6400000000000003', '0.6550000000000004', '0.5500000000000003', '0.7150000000000004', '0.7600000000000005', '0.6850000000000004', '0.7300000000000004', '0.6700000000000004', '0.6700000000000004', '0.6700000000000004', '0.6550000000000004', '0.5800000000000003', '0.7300000000000004', '0.7150000000000004', '0.6100000000000003', '0.7300000000000004', '0.5800000000000003', '0.6850000000000004', '0.6700000000000004', '0.6100000000000003', '0.6550000000000004', '0.7150000000000004', '0.6850000000000004', '0.6700000000000004', '0.7900000000000005', '0.7300000000000004', '0.6400000000000003', '0.7150000000000004', '0.6850000000000004', '0.6850000000000004', '0.6100000000000003', '0.7000000000000004', '0.7750000000000005', '0.5950000000000003', '0.7300000000000004', '0.6400000000000003', '0.5950000000000003', '0.5650000000000003', '0.6850000000000004', '0.6250000000000003', '0.6850000000000004', '0.7000000000000004', '0.7450000000000004', '0.6700000000000004', '0.7150000000000004', '0.7000000000000004', '0.6850000000000004', '0.6850000000000004', '0.6700000000000004', '0.7000000000000004', '0.7300000000000004', '0.5650000000000003', '0.6250000000000003', '0.5950000000000003', '0.5350000000000003', '0.7750000000000005', '0.6700000000000004', '0.7300000000000004', '0.7150000000000004', '0.6400000000000003', '0.6250000000000003', '0.7600000000000005'
