problem_id, total rewards, total failures, avg steps to reward, best-case steps to reward, worst case steps to reward, steps to first goal
0, 10000, 0, 144.0, 144, 144
1, 10000, 0, 135.0, 135, 135
2, 10000, 0, 92.0, 92, 92
3, 10000, 0, 82.0, 82, 82
4, 10000, 0, 111.0, 111, 111
5, 10000, 0, 114.0, 114, 114
6, 10000, 0, 68.0, 68, 68
7, 10000, 0, 124.0, 124, 124
